date,o3_avg,o3_max,o3_min,pm10_avg,pm10_max,pm10_min,pm25_avg,pm25_max,pm25_min,uvi_avg,uvi_max,uvi_min,city,station_latitude,station_longitude,dominant_pollutant,current_overall_aqi,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_change_rate,aqi_rolling_mean_3,aqi_target,ingested_at
2026-04-24,103.0,103.0,103.0,65.0,65.0,65.0,27.1,27.1,27.1,,,,lahore,31.5204,74.3587,pm25,104,19,24,4,4,0,28.6,-5.244755244755245,27.800000000000008,27.6,2026-07-19 17:41:27.344846+00:00
2026-04-24,95.0,95.0,95.0,57.0,57.0,57.0,27.6,27.6,27.6,,,,lahore,31.5204,74.3587,pm25,99,20,24,4,4,0,27.1,1.8450184501845017,27.76666666666667,28.7,2026-07-19 17:41:27.344846+00:00
2026-04-24,86.0,86.0,86.0,54.7,54.7,54.7,28.7,28.7,28.7,,,,lahore,31.5204,74.3587,pm25,99,21,24,4,4,0,27.6,3.9855072463768035,27.800000000000008,30.5,2026-07-19 17:41:27.344846+00:00
2026-04-24,76.0,76.0,76.0,54.6,54.6,54.6,30.5,30.5,30.5,,,,lahore,31.5204,74.3587,pm25,99,22,24,4,4,0,28.7,6.271777003484323,28.933333333333337,32.4,2026-07-19 17:41:27.344846+00:00
2026-04-24,68.0,68.0,68.0,55.6,55.6,55.6,32.4,32.4,32.4,,,,lahore,31.5204,74.3587,pm25,99,23,24,4,4,0,30.5,6.229508196721307,30.533333333333342,32.7,2026-07-19 17:41:27.344846+00:00
2026-04-25,65.0,65.0,65.0,56.5,56.5,56.5,32.7,32.7,32.7,,,,lahore,31.5204,74.3587,pm25,99,0,25,4,5,1,32.4,0.925925925925939,31.866666666666674,32.2,2026-07-19 17:41:27.344846+00:00
2026-04-25,64.0,64.0,64.0,58.4,58.4,58.4,32.2,32.2,32.2,,,,lahore,31.5204,74.3587,pm25,99,1,25,4,5,1,32.7,-1.5290519877675839,32.43333333333334,31.7,2026-07-19 17:41:27.344846+00:00
2026-04-25,63.0,63.0,63.0,61.0,61.0,61.0,31.7,31.7,31.7,,,,lahore,31.5204,74.3587,pm25,99,2,25,4,5,1,32.2,-1.5527950310559115,32.2,30.9,2026-07-19 17:41:27.344846+00:00
2026-04-25,60.0,60.0,60.0,59.5,59.5,59.5,30.9,30.9,30.9,,,,lahore,31.5204,74.3587,pm25,99,3,25,4,5,1,31.7,-2.5236593059936934,31.600000000000005,29.9,2026-07-19 17:41:27.344846+00:00
2026-04-25,57.0,57.0,57.0,53.4,53.4,53.4,29.9,29.9,29.9,,,,lahore,31.5204,74.3587,pm25,99,4,25,4,5,1,30.9,-3.2362459546925573,30.83333333333334,25.8,2026-07-19 17:41:27.344846+00:00
2026-04-25,71.0,71.0,71.0,48.1,48.1,48.1,25.8,25.8,25.8,,,,lahore,31.5204,74.3587,pm25,99,5,25,4,5,1,29.9,-13.712374581939793,28.86666666666667,26.4,2026-07-19 17:41:27.344846+00:00
2026-04-25,74.0,74.0,74.0,48.5,48.5,48.5,26.4,26.4,26.4,,,,lahore,31.5204,74.3587,pm25,95,6,25,4,5,1,25.8,2.325581395348829,27.366666666666674,27.6,2026-07-19 17:41:27.344846+00:00
2026-04-25,79.0,79.0,79.0,52.6,52.6,52.6,27.6,27.6,27.6,,,,lahore,31.5204,74.3587,pm25,92,7,25,4,5,1,26.4,4.5454545454545565,26.600000000000005,30.3,2026-07-19 17:41:27.344846+00:00
2026-04-25,87.0,87.0,87.0,71.0,71.0,71.0,30.3,30.3,30.3,,,,lahore,31.5204,74.3587,pm25,88,8,25,4,5,1,27.6,9.78260869565217,28.100000000000005,31.5,2026-07-19 17:41:27.344846+00:00
2026-04-25,103.0,103.0,103.0,84.5,84.5,84.5,31.5,31.5,31.5,,,,lahore,31.5204,74.3587,pm25,86,9,25,4,5,1,30.3,3.9603960396039577,29.800000000000008,30.4,2026-07-19 17:41:27.344846+00:00
2026-04-25,122.0,122.0,122.0,101.0,101.0,101.0,30.4,30.4,30.4,,,,lahore,31.5204,74.3587,pm25,86,10,25,4,5,1,31.5,-3.4920634920634965,30.733333333333338,28.6,2026-07-19 17:41:27.344846+00:00
2026-04-25,136.0,136.0,136.0,115.0,115.0,115.0,28.6,28.6,28.6,,,,lahore,31.5204,74.3587,pm25,85,11,25,4,5,1,30.4,-5.921052631578938,30.16666666666667,31.2,2026-07-19 17:41:27.344846+00:00
2026-04-25,141.0,141.0,141.0,130.9,130.9,130.9,31.2,31.2,31.2,,,,lahore,31.5204,74.3587,pm25,86,12,25,4,5,1,28.6,9.090909090909083,30.066666666666674,34.2,2026-07-19 17:41:27.344846+00:00
2026-04-25,140.0,140.0,140.0,145.3,145.3,145.3,34.2,34.2,34.2,,,,lahore,31.5204,74.3587,pm25,86,13,25,4,5,1,31.2,9.615384615384627,31.33333333333334,37.6,2026-07-19 17:41:27.344846+00:00
2026-04-25,138.0,138.0,138.0,158.8,158.8,158.8,37.6,37.6,37.6,,,,lahore,31.5204,74.3587,pm25,88,14,25,4,5,1,34.2,9.941520467836252,34.33333333333334,38.3,2026-07-19 17:41:27.344846+00:00
2026-04-25,138.0,138.0,138.0,163.4,163.4,163.4,38.3,38.3,38.3,,,,lahore,31.5204,74.3587,pm25,89,15,25,4,5,1,37.6,1.8617021276595629,36.70000000000001,40.5,2026-07-19 17:41:27.344846+00:00
2026-04-25,137.0,137.0,137.0,175.1,175.1,175.1,40.5,40.5,40.5,,,,lahore,31.5204,74.3587,pm25,90,16,25,4,5,1,38.3,5.7441253263707654,38.800000000000004,32.1,2026-07-19 17:41:27.344846+00:00
2026-04-25,147.0,147.0,147.0,102.9,102.9,102.9,32.1,32.1,32.1,,,,lahore,31.5204,74.3587,pm25,91,17,25,4,5,1,40.5,-20.740740740740737,36.966666666666676,31.7,2026-07-19 17:41:27.344846+00:00
2026-04-25,127.0,127.0,127.0,104.1,104.1,104.1,31.7,31.7,31.7,,,,lahore,31.5204,74.3587,pm25,100,18,25,4,5,1,32.1,-1.2461059190031218,34.76666666666667,32.6,2026-07-19 17:41:27.344846+00:00
2026-04-25,100.0,100.0,100.0,85.4,85.4,85.4,32.6,32.6,32.6,,,,lahore,31.5204,74.3587,pm25,101,19,25,4,5,1,31.7,2.839116719242909,32.13333333333333,35.2,2026-07-19 17:41:27.344846+00:00
2026-04-25,78.0,78.0,78.0,82.7,82.7,82.7,35.2,35.2,35.2,,,,lahore,31.5204,74.3587,pm25,94,20,25,4,5,1,32.6,7.97546012269939,33.16666666666668,38.3,2026-07-19 17:41:27.344846+00:00
2026-04-25,66.0,66.0,66.0,86.6,86.6,86.6,38.3,38.3,38.3,,,,lahore,31.5204,74.3587,pm25,93,21,25,4,5,1,35.2,8.806818181818164,35.366666666666674,41.0,2026-07-19 17:41:27.344846+00:00
2026-04-25,59.0,59.0,59.0,92.0,92.0,92.0,41.0,41.0,41.0,,,,lahore,31.5204,74.3587,pm25,94,22,25,4,5,1,38.3,7.049608355091391,38.166666666666664,41.6,2026-07-19 17:41:27.344846+00:00
2026-04-25,55.0,55.0,55.0,95.0,95.0,95.0,41.6,41.6,41.6,,,,lahore,31.5204,74.3587,pm25,95,23,25,4,5,1,41.0,1.4634146341463448,40.300000000000004,40.4,2026-07-19 17:41:27.344846+00:00
2026-04-26,53.0,53.0,53.0,95.9,95.9,95.9,40.4,40.4,40.4,,,,lahore,31.5204,74.3587,pm25,95,0,26,4,6,1,41.6,-2.8846153846153912,41.0,39.8,2026-07-19 17:41:27.344846+00:00
2026-04-26,53.0,53.0,53.0,97.1,97.1,97.1,39.8,39.8,39.8,,,,lahore,31.5204,74.3587,pm25,96,1,26,4,6,1,40.4,-1.4851485148514887,40.6,39.6,2026-07-19 17:41:27.344846+00:00
2026-04-26,52.0,52.0,52.0,95.7,95.7,95.7,39.6,39.6,39.6,,,,lahore,31.5204,74.3587,pm25,97,2,26,4,6,1,39.8,-0.5025125628140596,39.93333333333334,39.2,2026-07-19 17:41:27.344846+00:00
2026-04-26,48.0,48.0,48.0,92.2,92.2,92.2,39.2,39.2,39.2,,,,lahore,31.5204,74.3587,pm25,97,3,26,4,6,1,39.6,-1.0101010101010066,39.53333333333334,38.6,2026-07-19 17:41:27.344846+00:00
2026-04-26,44.0,44.0,44.0,89.2,89.2,89.2,38.6,38.6,38.6,,,,lahore,31.5204,74.3587,pm25,98,4,26,4,6,1,39.2,-1.5306122448979627,39.13333333333333,48.8,2026-07-19 17:41:27.344846+00:00
2026-04-26,26.0,26.0,26.0,108.3,108.3,108.3,48.8,48.8,48.8,,,,lahore,31.5204,74.3587,pm25,98,5,26,4,6,1,38.6,26.42487046632123,42.20000000000001,40.9,2026-07-19 17:41:27.344846+00:00
2026-04-26,44.0,44.0,44.0,83.8,83.8,83.8,40.9,40.9,40.9,,,,lahore,31.5204,74.3587,pm25,100,6,26,4,6,1,48.8,-16.188524590163933,42.76666666666667,39.8,2026-07-19 17:41:27.344846+00:00
2026-04-26,69.0,69.0,69.0,70.3,70.3,70.3,39.8,39.8,39.8,,,,lahore,31.5204,74.3587,pm25,102,7,26,4,6,1,40.9,-2.689486552567241,43.166666666666664,36.8,2026-07-19 17:41:27.344846+00:00
2026-04-26,94.0,94.0,94.0,79.6,79.6,79.6,36.8,36.8,36.8,,,,lahore,31.5204,74.3587,pm25,103,8,26,4,6,1,39.8,-7.537688442211056,39.166666666666664,28.1,2026-07-19 17:41:27.344846+00:00
2026-04-26,117.0,117.0,117.0,72.6,72.6,72.6,28.1,28.1,28.1,,,,lahore,31.5204,74.3587,pm25,104,9,26,4,6,1,36.8,-23.64130434782608,34.9,18.0,2026-07-19 17:41:27.344846+00:00
2026-04-26,138.0,138.0,138.0,47.4,47.4,47.4,18.0,18.0,18.0,,,,lahore,31.5204,74.3587,pm25,103,10,26,4,6,1,28.1,-35.94306049822064,27.633333333333336,13.6,2026-07-19 17:41:27.344846+00:00
2026-04-26,153.0,153.0,153.0,37.1,37.1,37.1,13.6,13.6,13.6,,,,lahore,31.5204,74.3587,pm25,102,11,26,4,6,1,18.0,-24.444444444444446,19.900000000000002,12.3,2026-07-19 17:41:27.344846+00:00
2026-04-26,157.0,157.0,157.0,34.6,34.6,34.6,12.3,12.3,12.3,,,,lahore,31.5204,74.3587,pm25,101,12,26,4,6,1,13.6,-9.558823529411757,14.633333333333335,12.1,2026-07-19 17:41:27.344846+00:00
2026-04-26,155.0,155.0,155.0,33.3,33.3,33.3,12.1,12.1,12.1,,,,lahore,31.5204,74.3587,pm25,99,13,26,4,6,1,12.3,-1.62601626016261,12.66666666666667,12.0,2026-07-19 17:41:27.344846+00:00
2026-04-26,151.0,151.0,151.0,32.2,32.2,32.2,12.0,12.0,12.0,,,,lahore,31.5204,74.3587,pm25,97,14,26,4,6,1,12.1,-0.8264462809917326,12.133333333333335,11.8,2026-07-19 17:41:27.344846+00:00
2026-04-26,149.0,149.0,149.0,32.0,32.0,32.0,11.8,11.8,11.8,,,,lahore,31.5204,74.3587,pm25,95,15,26,4,6,1,12.0,-1.6666666666666607,11.966666666666669,11.5,2026-07-19 17:41:27.344846+00:00
2026-04-26,146.0,146.0,146.0,31.7,31.7,31.7,11.5,11.5,11.5,,,,lahore,31.5204,74.3587,pm25,103,16,26,4,6,1,11.8,-2.542372881355938,11.766666666666671,5.1,2026-07-19 17:41:27.344846+00:00
2026-04-26,141.0,141.0,141.0,13.4,13.4,13.4,5.1,5.1,5.1,,,,lahore,31.5204,74.3587,pm25,115,17,26,4,6,1,11.5,-55.65217391304348,9.466666666666669,5.5,2026-07-19 17:41:27.344846+00:00
2026-04-26,126.0,126.0,126.0,12.2,12.2,12.2,5.5,5.5,5.5,,,,lahore,31.5204,74.3587,pm25,120,18,26,4,6,1,5.1,7.843137254901968,7.36666666666667,9.2,2026-07-19 17:41:27.344846+00:00
2026-04-26,105.0,105.0,105.0,13.7,13.7,13.7,9.2,9.2,9.2,,,,lahore,31.5204,74.3587,pm25,117,19,26,4,6,1,5.5,67.27272727272727,6.600000000000001,12.2,2026-07-19 17:41:27.344846+00:00
2026-04-26,88.0,88.0,88.0,16.1,16.1,16.1,12.2,12.2,12.2,,,,lahore,31.5204,74.3587,pm25,107,20,26,4,6,1,9.2,32.608695652173914,8.966666666666669,13.5,2026-07-19 17:41:27.344846+00:00
2026-04-26,78.0,78.0,78.0,17.5,17.5,17.5,13.5,13.5,13.5,,,,lahore,31.5204,74.3587,pm25,92,21,26,4,6,1,12.2,10.655737704918039,11.633333333333335,15.5,2026-07-19 17:41:27.344846+00:00
2026-04-26,72.0,72.0,72.0,19.9,19.9,19.9,15.5,15.5,15.5,,,,lahore,31.5204,74.3587,pm25,81,22,26,4,6,1,13.5,14.814814814814813,13.733333333333334,18.0,2026-07-19 17:41:27.344846+00:00
2026-04-26,67.0,67.0,67.0,23.3,23.3,23.3,18.0,18.0,18.0,,,,lahore,31.5204,74.3587,pm25,79,23,26,4,6,1,15.5,16.129032258064516,15.66666666666667,20.4,2026-07-19 17:41:27.344846+00:00
2026-04-27,61.0,61.0,61.0,27.1,27.1,27.1,20.4,20.4,20.4,,,,lahore,31.5204,74.3587,pm25,77,0,27,4,0,0,18.0,13.333333333333325,17.96666666666667,22.8,2026-07-19 17:41:27.344846+00:00
2026-04-27,56.0,56.0,56.0,30.3,30.3,30.3,22.8,22.8,22.8,,,,lahore,31.5204,74.3587,pm25,76,1,27,4,0,0,20.4,11.764705882352953,20.400000000000002,24.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,51.0,51.0,51.0,31.5,31.5,31.5,24.0,24.0,24.0,,,,lahore,31.5204,74.3587,pm25,74,2,27,4,0,0,22.8,5.263157894736839,22.400000000000002,25.1,2026-07-19 17:41:27.344846+00:00
2026-04-27,41.0,41.0,41.0,32.1,32.1,32.1,25.1,25.1,25.1,,,,lahore,31.5204,74.3587,pm25,73,3,27,4,0,0,24.0,4.583333333333339,23.96666666666667,26.4,2026-07-19 17:41:27.344846+00:00
2026-04-27,32.0,32.0,32.0,32.5,32.5,32.5,26.4,26.4,26.4,,,,lahore,31.5204,74.3587,pm25,72,4,27,4,0,0,25.1,5.179282868525885,25.16666666666667,29.7,2026-07-19 17:41:27.344846+00:00
2026-04-27,43.0,43.0,43.0,38.9,38.9,38.9,29.7,29.7,29.7,,,,lahore,31.5204,74.3587,pm25,71,5,27,4,0,0,26.4,12.500000000000004,27.066666666666674,34.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,58.0,58.0,58.0,43.7,43.7,43.7,34.0,34.0,34.0,,,,lahore,31.5204,74.3587,pm25,70,6,27,4,0,0,29.7,14.478114478114481,30.03333333333333,38.9,2026-07-19 17:41:27.344846+00:00
2026-04-27,80.0,80.0,80.0,45.5,45.5,45.5,38.9,38.9,38.9,,,,lahore,31.5204,74.3587,pm25,69,7,27,4,0,0,34.0,14.41176470588235,34.2,27.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,104.0,104.0,104.0,35.0,35.0,35.0,27.0,27.0,27.0,,,,lahore,31.5204,74.3587,pm25,69,8,27,4,0,0,38.9,-30.591259640102823,33.300000000000004,18.3,2026-07-19 17:41:27.344846+00:00
2026-04-27,131.0,131.0,131.0,27.1,27.1,27.1,18.3,18.3,18.3,,,,lahore,31.5204,74.3587,pm25,68,9,27,4,0,0,27.0,-32.22222222222222,28.066666666666666,11.3,2026-07-19 17:41:27.344846+00:00
2026-04-27,160.0,160.0,160.0,19.6,19.6,19.6,11.3,11.3,11.3,,,,lahore,31.5204,74.3587,pm25,67,10,27,4,0,0,18.3,-38.25136612021858,18.86666666666667,10.9,2026-07-19 17:41:27.344846+00:00
2026-04-27,179.0,179.0,179.0,22.1,22.1,22.1,10.9,10.9,10.9,,,,lahore,31.5204,74.3587,pm25,67,11,27,4,0,0,11.3,-3.5398230088495604,13.500000000000002,12.5,2026-07-19 17:41:27.344846+00:00
2026-04-27,180.0,180.0,180.0,28.1,28.1,28.1,12.5,12.5,12.5,,,,lahore,31.5204,74.3587,pm25,67,12,27,4,0,0,10.9,14.678899082568803,11.56666666666667,13.8,2026-07-19 17:41:27.344846+00:00
2026-04-27,171.0,171.0,171.0,33.6,33.6,33.6,13.8,13.8,13.8,,,,lahore,31.5204,74.3587,pm25,67,13,27,4,0,0,12.5,10.400000000000006,12.400000000000004,15.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,162.0,162.0,162.0,37.7,37.7,37.7,15.0,15.0,15.0,,,,lahore,31.5204,74.3587,pm25,93,14,27,4,0,0,13.8,8.695652173913038,13.766666666666671,16.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,157.0,157.0,157.0,40.6,40.6,40.6,16.0,16.0,16.0,,,,lahore,31.5204,74.3587,pm25,115,15,27,4,0,0,15.0,6.666666666666667,14.933333333333337,17.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,152.0,152.0,152.0,42.8,42.8,42.8,17.0,17.0,17.0,,,,lahore,31.5204,74.3587,pm25,131,16,27,4,0,0,16.0,6.25,16.000000000000004,20.7,2026-07-19 17:41:27.344846+00:00
2026-04-27,140.0,140.0,140.0,36.8,36.8,36.8,20.7,20.7,20.7,,,,lahore,31.5204,74.3587,pm25,141,17,27,4,0,0,17.0,21.764705882352935,17.900000000000002,21.6,2026-07-19 17:41:27.344846+00:00
2026-04-27,115.0,115.0,115.0,41.6,41.6,41.6,21.6,21.6,21.6,,,,lahore,31.5204,74.3587,pm25,143,18,27,4,0,0,20.7,4.347826086956532,19.76666666666667,29.5,2026-07-19 17:41:27.344846+00:00
2026-04-27,80.0,80.0,80.0,47.4,47.4,47.4,29.5,29.5,29.5,,,,lahore,31.5204,74.3587,pm25,134,19,27,4,0,0,21.6,36.57407407407406,23.933333333333337,39.8,2026-07-19 17:41:27.344846+00:00
2026-04-27,54.0,54.0,54.0,58.7,58.7,58.7,39.8,39.8,39.8,,,,lahore,31.5204,74.3587,pm25,113,20,27,4,0,0,29.5,34.915254237288124,30.3,48.0,2026-07-19 17:41:27.344846+00:00
2026-04-27,46.0,46.0,46.0,66.8,66.8,66.8,48.0,48.0,48.0,,,,lahore,31.5204,74.3587,pm25,86,21,27,4,0,0,39.8,20.60301507537689,39.1,50.9,2026-07-19 17:41:27.344846+00:00
2026-04-27,46.0,46.0,46.0,69.2,69.2,69.2,50.9,50.9,50.9,,,,lahore,31.5204,74.3587,pm25,77,22,27,4,0,0,48.0,6.041666666666664,46.23333333333334,45.3,2026-07-19 17:41:27.344846+00:00
2026-04-27,47.0,47.0,47.0,64.0,64.0,64.0,45.3,45.3,45.3,,,,lahore,31.5204,74.3587,pm25,80,23,27,4,0,0,50.9,-11.001964636542242,48.06666666666667,42.0,2026-07-19 17:41:27.344846+00:00
2026-04-28,47.0,47.0,47.0,62.6,62.6,62.6,42.0,42.0,42.0,,,,lahore,31.5204,74.3587,pm25,82,0,28,4,1,0,45.3,-7.284768211920524,46.06666666666667,44.0,2026-07-19 17:41:27.344846+00:00
2026-04-28,47.0,47.0,47.0,66.6,66.6,66.6,44.0,44.0,44.0,,,,lahore,31.5204,74.3587,pm25,83,1,28,4,1,0,42.0,4.761904761904762,43.76666666666667,45.8,2026-07-19 17:41:27.344846+00:00
2026-04-28,48.0,48.0,48.0,69.8,69.8,69.8,45.8,45.8,45.8,,,,lahore,31.5204,74.3587,pm25,85,2,28,4,1,0,44.0,4.090909090909085,43.93333333333334,43.8,2026-07-19 17:41:27.344846+00:00
2026-04-28,47.0,47.0,47.0,67.3,67.3,67.3,43.8,43.8,43.8,,,,lahore,31.5204,74.3587,pm25,87,3,28,4,1,0,45.8,-4.366812227074236,44.53333333333334,40.0,2026-07-19 17:41:27.344846+00:00
2026-04-28,46.0,46.0,46.0,62.4,62.4,62.4,40.0,40.0,40.0,,,,lahore,31.5204,74.3587,pm25,88,4,28,4,1,0,43.8,-8.675799086757985,43.20000000000001,17.8,2026-07-19 17:41:27.344846+00:00
2026-04-28,86.0,86.0,86.0,35.0,35.0,35.0,17.8,17.8,17.8,,,,lahore,31.5204,74.3587,pm25,89,5,28,4,1,0,40.0,-55.49999999999999,33.86666666666667,18.5,2026-07-19 17:41:27.344846+00:00
2026-04-28,84.0,84.0,84.0,37.5,37.5,37.5,18.5,18.5,18.5,,,,lahore,31.5204,74.3587,pm25,88,6,28,4,1,0,17.8,3.932584269662917,25.433333333333337,19.8,2026-07-19 17:41:27.344846+00:00
2026-04-28,82.0,82.0,82.0,39.6,39.6,39.6,19.8,19.8,19.8,,,,lahore,31.5204,74.3587,pm25,87,7,28,4,1,0,18.5,7.02702702702703,18.700000000000006,21.7,2026-07-19 17:41:27.344846+00:00
2026-04-28,82.0,82.0,82.0,48.5,48.5,48.5,21.7,21.7,21.7,,,,lahore,31.5204,74.3587,pm25,86,8,28,4,1,0,19.8,9.595959595959588,20.000000000000004,21.4,2026-07-19 17:41:27.344846+00:00
2026-04-28,83.0,83.0,83.0,52.9,52.9,52.9,21.4,21.4,21.4,,,,lahore,31.5204,74.3587,pm25,85,9,28,4,1,0,21.7,-1.3824884792626762,20.96666666666667,21.5,2026-07-19 17:41:27.344846+00:00
2026-04-28,85.0,85.0,85.0,56.1,56.1,56.1,21.5,21.5,21.5,,,,lahore,31.5204,74.3587,pm25,85,10,28,4,1,0,21.4,0.4672897196261749,21.533333333333335,21.9,2026-07-19 17:41:27.344846+00:00
2026-04-28,94.0,94.0,94.0,59.4,59.4,59.4,21.9,21.9,21.9,,,,lahore,31.5204,74.3587,pm25,86,11,28,4,1,0,21.5,1.860465116279063,21.600000000000005,23.7,2026-07-19 17:41:27.344846+00:00
2026-04-28,115.0,115.0,115.0,64.7,64.7,64.7,23.7,23.7,23.7,,,,lahore,31.5204,74.3587,pm25,87,12,28,4,1,0,21.9,8.219178082191785,22.366666666666674,24.5,2026-07-19 17:41:27.344846+00:00
2026-04-28,143.0,143.0,143.0,69.6,69.6,69.6,24.5,24.5,24.5,,,,lahore,31.5204,74.3587,pm25,88,13,28,4,1,0,23.7,3.3755274261603407,23.366666666666674,23.4,2026-07-19 17:41:27.344846+00:00
2026-04-28,159.0,159.0,159.0,68.2,68.2,68.2,23.4,23.4,23.4,,,,lahore,31.5204,74.3587,pm25,89,14,28,4,1,0,24.5,-4.489795918367353,23.86666666666667,22.1,2026-07-19 17:41:27.344846+00:00
2026-04-28,156.0,156.0,156.0,61.7,61.7,61.7,22.1,22.1,22.1,,,,lahore,31.5204,74.3587,pm25,90,15,28,4,1,0,23.4,-5.555555555555544,23.33333333333334,21.4,2026-07-19 17:41:27.344846+00:00
2026-04-28,142.0,142.0,142.0,58.7,58.7,58.7,21.4,21.4,21.4,,,,lahore,31.5204,74.3587,pm25,90,16,28,4,1,0,22.1,-3.1674208144796503,22.3,23.8,2026-07-19 17:41:27.344846+00:00
2026-04-28,141.0,141.0,141.0,55.5,55.5,55.5,23.8,23.8,23.8,,,,lahore,31.5204,74.3587,pm25,90,17,28,4,1,0,21.4,11.214953271028048,22.433333333333337,23.5,2026-07-19 17:41:27.344846+00:00
2026-04-28,116.0,116.0,116.0,47.5,47.5,47.5,23.5,23.5,23.5,,,,lahore,31.5204,74.3587,pm25,91,18,28,4,1,0,23.8,-1.2605042016806753,22.900000000000006,30.6,2026-07-19 17:41:27.344846+00:00
2026-04-28,81.0,81.0,81.0,46.9,46.9,46.9,30.6,30.6,30.6,,,,lahore,31.5204,74.3587,pm25,93,19,28,4,1,0,23.5,30.212765957446813,25.966666666666672,35.5,2026-07-19 17:41:27.344846+00:00
2026-04-28,53.0,53.0,53.0,48.7,48.7,48.7,35.5,35.5,35.5,,,,lahore,31.5204,74.3587,pm25,91,20,28,4,1,0,30.6,16.013071895424833,29.866666666666674,38.9,2026-07-19 17:41:27.344846+00:00
2026-04-28,39.0,39.0,39.0,51.8,51.8,51.8,38.9,38.9,38.9,,,,lahore,31.5204,74.3587,pm25,90,21,28,4,1,0,35.5,9.57746478873239,35.00000000000001,43.3,2026-07-19 17:41:27.344846+00:00
2026-04-28,33.0,33.0,33.0,55.5,55.5,55.5,43.3,43.3,43.3,,,,lahore,31.5204,74.3587,pm25,90,22,28,4,1,0,38.9,11.311053984575832,39.23333333333334,42.0,2026-07-19 17:41:27.344846+00:00
2026-04-28,31.0,31.0,31.0,54.0,54.0,54.0,42.0,42.0,42.0,,,,lahore,31.5204,74.3587,pm25,89,23,28,4,1,0,43.3,-3.0023094688221645,41.400000000000006,39.2,2026-07-19 17:41:27.344846+00:00
2026-04-29,36.0,36.0,36.0,51.0,51.0,51.0,39.2,39.2,39.2,,,,lahore,31.5204,74.3587,pm25,89,0,29,4,2,0,42.0,-6.66666666666666,41.5,37.3,2026-07-19 17:41:27.344846+00:00
2026-04-29,45.0,45.0,45.0,48.2,48.2,48.2,37.3,37.3,37.3,,,,lahore,31.5204,74.3587,pm25,89,1,29,4,2,0,39.2,-4.8469387755102185,39.50000000000001,36.8,2026-07-19 17:41:27.344846+00:00
2026-04-29,51.0,51.0,51.0,46.3,46.3,46.3,36.8,36.8,36.8,,,,lahore,31.5204,74.3587,pm25,88,2,29,4,2,0,37.3,-1.3404825737265416,37.76666666666667,37.4,2026-07-19 17:41:27.344846+00:00
2026-04-29,47.0,47.0,47.0,45.6,45.6,45.6,37.4,37.4,37.4,,,,lahore,31.5204,74.3587,pm25,87,3,29,4,2,0,36.8,1.6304347826086998,37.166666666666664,38.8,2026-07-19 17:41:27.344846+00:00
2026-04-29,40.0,40.0,40.0,46.2,46.2,46.2,38.8,38.8,38.8,,,,lahore,31.5204,74.3587,pm25,87,4,29,4,2,0,37.4,3.7433155080213867,37.66666666666667,41.0,2026-07-19 17:41:27.344846+00:00
2026-04-29,48.0,48.0,48.0,51.9,51.9,51.9,41.0,41.0,41.0,,,,lahore,31.5204,74.3587,pm25,87,5,29,4,2,0,38.8,5.6701030927835125,39.06666666666667,44.8,2026-07-19 17:41:27.344846+00:00
2026-04-29,57.0,57.0,57.0,55.6,55.6,55.6,44.8,44.8,44.8,,,,lahore,31.5204,74.3587,pm25,89,6,29,4,2,0,41.0,9.268292682926822,41.53333333333334,44.9,2026-07-19 17:41:27.344846+00:00
2026-04-29,71.0,71.0,71.0,57.2,57.2,57.2,44.9,44.9,44.9,,,,lahore,31.5204,74.3587,pm25,91,7,29,4,2,0,44.8,0.22321428571428892,43.56666666666667,43.5,2026-07-19 17:41:27.344846+00:00
2026-04-29,92.0,92.0,92.0,60.1,60.1,60.1,43.5,43.5,43.5,,,,lahore,31.5204,74.3587,pm25,93,8,29,4,2,0,44.9,-3.1180400890868567,44.400000000000006,34.6,2026-07-19 17:41:27.344846+00:00
2026-04-29,125.0,125.0,125.0,56.3,56.3,56.3,34.6,34.6,34.6,,,,lahore,31.5204,74.3587,pm25,94,9,29,4,2,0,43.5,-20.459770114942526,41.00000000000001,29.9,2026-07-19 17:41:27.344846+00:00
2026-04-29,165.0,165.0,165.0,56.5,56.5,56.5,29.9,29.9,29.9,,,,lahore,31.5204,74.3587,pm25,95,10,29,4,2,0,34.6,-13.583815028901741,36.00000000000001,27.5,2026-07-19 17:41:27.344846+00:00
2026-04-29,193.0,193.0,193.0,57.2,57.2,57.2,27.5,27.5,27.5,,,,lahore,31.5204,74.3587,pm25,96,11,29,4,2,0,29.9,-8.026755852842806,30.666666666666675,25.4,2026-07-19 17:41:27.344846+00:00
2026-04-29,200.0,200.0,200.0,52.6,52.6,52.6,25.4,25.4,25.4,,,,lahore,31.5204,74.3587,pm25,97,12,29,4,2,0,27.5,-7.636363636363641,27.600000000000005,23.7,2026-07-19 17:41:27.344846+00:00
